semantic_similarity
0.866847574710846
0.6516581177711487
0.9154492020606995
0.9155305027961731
0.8756370544433594
0.8994146585464478
0.8698740005493164
0.893909215927124
0.8049982190132141
0.8622864484786987
0.8614848852157593
0.9022576808929443
0.8592489957809448
0.8191198110580444
0.905868411064148
0.9231367707252502
0.8284566402435303
0.8967630863189697
0.9183080792427063
0.8903825283050537
0.7776834964752197
0.9113120436668396
0.8802984952926636
0.8958292007446289
0.9627287983894348
0.9225637912750244
0.8534048795700073
0.9342453479766846
0.8401939868927002
0.8695262670516968
0.8972346186637878
0.930447518825531
0.8318367004394531
0.926109254360199
0.7541205286979675
0.9221104383468628
0.8756946325302124
0.8056089878082275
0.9251811504364014
0.9337589144706726
0.7264982461929321
0.9289520382881165
0.7687353491783142
0.823111891746521
0.9240625500679016
0.8558637499809265
0.8802441954612732
0.9362648725509644
0.9542866945266724
0.8220307230949402
0.7797598838806152
0.6620402336120605
0.8528475761413574
0.95400470495224
0.9519755840301514
0.8873345851898193
0.8730472922325134
0.6448230743408203
0.8555205464363098
0.9562233686447144
0.9124951362609863
0.7393768429756165
0.9215778112411499
0.8559441566467285
0.8403680324554443
0.9462710618972778
0.8100980520248413
0.9678668975830078
0.967048168182373
0.8470842838287354
0.8866626620292664
0.9086889624595642
0.7919692397117615
0.7906050086021423
0.8735007643699646
0.7528992891311646
0.9470103979110718
0.9635550379753113
0.9299746751785278
0.89264315366745
0.9294379949569702
0.9022961854934692
0.8526358008384705
0.6772319078445435
0.9004608988761902
0.8312481641769409
0.9342761039733887
0.9373602867126465
0.7809724807739258
0.9605069160461426
0.6541909575462341
0.6951355338096619
0.7671654224395752
0.874198317527771
0.8602427244186401
0.8943048715591431
0.8249123096466064
0.8935518264770508
0.887786865234375
0.9386153221130371
0.7890806198120117
0.7972849607467651
0.897243857383728
0.828220784664154
0.9719609022140503
0.8882617950439453
0.8234103918075562
0.8013436198234558
0.8464428782463074
0.9056085348129272
0.7568619251251221
0.8822860717773438
0.8628195524215698
0.8831580877304077
